"","female_1","female_0","male_1","male_0","p_value","adjusted_p_value"
"SLC29A1"," 0","95","  3","253","0.683910763467971","1"
"SLC29A2"," 0","95","  4","252","0.509618073306557","1"
"SLC29A3"," 0","95","  4","252","0.509618073306557","1"
"SLC29A4"," 0","95","  5","251","0.387006604221582","1"
"SLC2A11"," 0","95","  3","253","0.683910763467971","1"
"SLC2A4RG"," 0","95","  1","255","0.999999999999996","1"
"SLC2A5"," 0","95","  5","251","0.387006604221582","1"
"SLC2A7"," 0","95","  2","254","0.947430052271714","1"
"SLC30A4"," 0","95","  3","253","0.683910763467971","1"
"SLC30A6"," 0","95","  3","253","0.683910763467971","1"
"SLC30A9"," 0","95","  1","255","0.999999999999996","1"
"SLC33A1"," 0","95","  5","251","0.387006604221582","1"
"SLC35A1"," 0","95","  1","255","0.999999999999996","1"
"SLC35A4"," 0","95","  2","254","0.947430052271714","1"
"SLC35A5"," 0","95","  3","253","0.683910763467971","1"
"SLC35B3"," 0","95","  2","254","0.947430052271714","1"
"SLC35B4"," 0","95","  3","253","0.683910763467971","1"
"SLC35D1"," 0","95","  1","255","0.999999999999996","1"
"SLC35D3"," 0","95","  1","255","0.999999999999996","1"
"SLC35E2B"," 0","95","  1","255","0.999999999999996","1"
"SLC35F2"," 0","95","  2","254","0.947430052271714","1"
"SLC35G2"," 0","95","  4","252","0.509618073306557","1"
"SLC35G6"," 0","95","  1","255","0.999999999999996","1"
"SLC36A2"," 0","95","  3","253","0.683910763467971","1"
"SLC37A2"," 0","95","  3","253","0.683910763467971","1"
"SLC37A4"," 0","95","  1","255","0.999999999999996","1"
"SLC38A1"," 0","95","  4","252","0.509618073306557","1"
"SLC38A11"," 0","95","  1","255","0.999999999999996","1"
"SLC38A3"," 0","95","  4","252","0.509618073306557","1"
"SLC38A9"," 0","95","  1","255","0.999999999999996","1"
"SLC39A1"," 0","95","  5","251","0.387006604221582","1"
"SLC39A2"," 0","95","  5","251","0.387006604221582","1"
"SLC39A5"," 0","95","  3","253","0.683910763467971","1"
"SLC39A8"," 0","95","  2","254","0.947430052271714","1"
"SLC39A9"," 0","95","  1","255","0.999999999999996","1"
"SLC3A2"," 0","95"," 11","245","0.0876234325642093","1"
"SLC40A1"," 0","95","  1","255","0.999999999999996","1"
"SLC41A3"," 0","95","  2","254","0.947430052271714","1"
"SLC43A2"," 0","95","  1","255","0.999999999999996","1"
"SLC45A1"," 0","95","  7","249","0.230767315986089","1"
"SLC47A1"," 0","95","  1","255","0.999999999999996","1"
"SLC47A2"," 0","95","  2","254","0.947430052271714","1"
"SLC4A1AP"," 0","95","  5","251","0.387006604221582","1"
"SLC4A8"," 0","95","  6","250","0.297560863426362","1"
"SLC50A1"," 0","95","  2","254","0.947430052271714","1"
"SLC52A2"," 0","95","  4","252","0.509618073306557","1"
"SLC5A3"," 0","95","  4","252","0.509618073306557","1"
"SLC5A6"," 0","95","  7","249","0.230767315986089","1"
"SLC5A8"," 0","95"," 14","242","0.0434628597825697","1"
"SLC6A1"," 0","95","  6","250","0.297560863426362","1"
"SLC6A18"," 0","95","  6","250","0.297560863426362","1"
"SLC6A20"," 0","95","  2","254","0.947430052271714","1"
"SLC6A9"," 0","95","  3","253","0.683910763467971","1"
"SLC7A1"," 0","95","  3","253","0.683910763467971","1"
"SLC7A5P1"," 0","95","  2","254","0.947430052271714","1"
"SLC7A6"," 0","95","  1","255","0.999999999999996","1"
"SLC7A6OS"," 0","95","  2","254","0.947430052271714","1"
"SLC9A1"," 0","95","  3","253","0.683910763467971","1"
"SLC9A3R1"," 0","95","  1","255","0.999999999999996","1"
"SLC9A3R2"," 0","95","  1","255","0.999999999999996","1"
"SLC9A5"," 0","95","  5","251","0.387006604221582","1"
"SLC9A8"," 0","95","  4","252","0.509618073306557","1"
"SLN"," 0","95","  1","255","0.999999999999996","1"
"SLU7"," 0","95","  3","253","0.683910763467971","1"
"SLURP1"," 0","95","  2","254","0.947430052271714","1"
"SMAD2"," 0","95","  1","255","0.999999999999996","1"
"SMAD6"," 0","95","  1","255","0.999999999999996","1"
"SMAD7"," 0","95","  1","255","0.999999999999996","1"
"SMAD9"," 0","95","  4","252","0.509618073306557","1"
"SMAGP"," 0","95","  1","255","0.999999999999996","1"
"SMARCD1"," 0","95","  2","254","0.947430052271714","1"
"SMARCE1"," 0","95","  1","255","0.999999999999996","1"
"SMC1B"," 0","95"," 10","246","0.11107773024816","1"
"SMC5"," 0","95","  8","248","0.180085435015232","1"
"SMCO4"," 0","95","  1","255","0.999999999999996","1"
"SMCP"," 0","95","  1","255","0.999999999999996","1"
"SMG1P4"," 0","95","  3","253","0.683910763467971","1"
"SMG1P5"," 0","95","  1","255","0.999999999999996","1"
"SMG1P7"," 0","95","  1","255","0.999999999999996","1"
"SMG8"," 0","95"," 10","246","0.11107773024816","1"
"SMIM12"," 0","95","  3","253","0.683910763467971","1"
"SMIM15"," 0","95","  1","255","0.999999999999996","1"
"SMIM19"," 0","95","  3","253","0.683910763467971","1"
"SMIM21"," 0","95","  1","255","0.999999999999996","1"
"SMIM7"," 0","95","  2","254","0.947430052271714","1"
"SMIM8"," 0","95","  3","253","0.683910763467971","1"
"SMNDC1"," 0","95","  1","255","0.999999999999996","1"
"SMOC1"," 0","95","  4","252","0.509618073306557","1"
"SMPDL3A"," 0","95","  3","253","0.683910763467971","1"
"SMR3A"," 0","95","  2","254","0.947430052271714","1"
"SMTNL1"," 0","95","  2","254","0.947430052271714","1"
"SMUG1"," 0","95","  2","254","0.947430052271714","1"
"SMURF1"," 0","95","  2","254","0.947430052271714","1"
"SMURF2P1"," 0","95","  1","255","0.999999999999996","1"
"SMYD2"," 0","95","  2","254","0.947430052271714","1"
"SNAI3"," 0","95","  1","255","0.999999999999996","1"
"SNAP23"," 0","95","  1","255","0.999999999999996","1"
"SNCA"," 0","95","  3","253","0.683910763467971","1"
"SNCB"," 0","95","  3","253","0.683910763467971","1"
"SNCG"," 0","95","  1","255","0.999999999999996","1"
"SNHG15"," 0","95","  2","254","0.947430052271714","1"
"SNHG5"," 0","95","  1","255","0.999999999999996","1"
"SNIP1"," 0","95","  4","252","0.509618073306557","1"
"SNORA22"," 0","95","  1","255","0.999999999999996","1"
"SNORA73A"," 0","95","  1","255","0.999999999999996","1"
"SNORA7B"," 0","95","  1","255","0.999999999999996","1"
"SNORD108"," 0","95","  2","254","0.947430052271714","1"
"SNORD114-1"," 0","95","  1","255","0.999999999999996","1"
"SNORD114-14"," 0","95","  1","255","0.999999999999996","1"
"SNORD114-15"," 0","95","  1","255","0.999999999999996","1"
"SNORD114-19"," 0","95","  1","255","0.999999999999996","1"
"SNORD114-21"," 0","95","  1","255","0.999999999999996","1"
"SNORD114-25"," 0","95","  1","255","0.999999999999996","1"
"SNORD114-28"," 0","95","  1","255","0.999999999999996","1"
"SNORD114-29"," 0","95","  1","255","0.999999999999996","1"
"SNORD114-6"," 0","95","  2","254","0.947430052271714","1"
"SNORD115-10"," 0","95","  1","255","0.999999999999996","1"
"SNORD115-11"," 0","95","  6","250","0.297560863426362","1"
"SNORD115-13"," 0","95","  4","252","0.509618073306557","1"
"SNORD115-23"," 0","95","  3","253","0.683910763467971","1"
"SNORD115-24"," 0","95","  6","250","0.297560863426362","1"
"SNORD115-25"," 0","95","  5","251","0.387006604221582","1"
"SNORD115-26"," 0","95","  5","251","0.387006604221582","1"
"SNORD115-27"," 0","95","  3","253","0.683910763467971","1"
"SNORD115-28"," 0","95","  4","252","0.509618073306557","1"
"SNORD115-37"," 0","95","  2","254","0.947430052271714","1"
"SNORD115-38"," 0","95","  1","255","0.999999999999996","1"
"SNORD115-4"," 0","95","  5","251","0.387006604221582","1"
"SNORD115-40"," 0","95","  2","254","0.947430052271714","1"
"SNORD115-41"," 0","95","  3","253","0.683910763467971","1"
"SNORD116-15"," 0","95","  2","254","0.947430052271714","1"
"SNORD116-16"," 0","95","  2","254","0.947430052271714","1"
"SNORD116-19"," 0","95","  1","255","0.999999999999996","1"
"SNORD116-25"," 0","95","  2","254","0.947430052271714","1"
"SNORD116-26"," 0","95","  2","254","0.947430052271714","1"
"SNORD116-27"," 0","95","  1","255","0.999999999999996","1"
"SNORD116-28"," 0","95","  1","255","0.999999999999996","1"
"SNORD116-5"," 0","95","  4","252","0.509618073306557","1"
"SNORD116-6"," 0","95","  1","255","0.999999999999996","1"
"SNORD116-7"," 0","95","  1","255","0.999999999999996","1"
"SNORD116-8"," 0","95","  1","255","0.999999999999996","1"
"SNORD3A"," 0","95","  4","252","0.509618073306557","1"
"SNORD3B-2"," 0","95","  1","255","0.999999999999996","1"
"SNRNP25"," 0","95","  1","255","0.999999999999996","1"
"SNRNP27"," 0","95","  1","255","0.999999999999996","1"
"SNRNP35"," 0","95","  2","254","0.947430052271714","1"
"SNRNP70"," 0","95","  2","254","0.947430052271714","1"
"SNRPA"," 0","95","  4","252","0.509618073306557","1"
"SNRPB2"," 0","95","  1","255","0.999999999999996","1"
"SNRPD1"," 0","95","  1","255","0.999999999999996","1"
"SNRPD2"," 0","95","  4","252","0.509618073306557","1"
"SNRPF"," 0","95","  3","253","0.683910763467971","1"
"SNRPG"," 0","95","  2","254","0.947430052271714","1"
"SNTA1"," 0","95","  2","254","0.947430052271714","1"
"SNTB1"," 0","95","  2","254","0.947430052271714","1"
"SNTB2"," 0","95","  1","255","0.999999999999996","1"
"SNTN"," 0","95","  1","255","0.999999999999996","1"
"SNUPN"," 0","95","  2","254","0.947430052271714","1"
"SNURF"," 0","95","  1","255","0.999999999999996","1"
"SNW1"," 0","95","  1","255","0.999999999999996","1"
"SNX1"," 0","95","  4","252","0.509618073306557","1"
"SNX10"," 0","95","  2","254","0.947430052271714","1"
"SNX11"," 0","95","  1","255","0.999999999999996","1"
"SNX15"," 0","95","  3","253","0.683910763467971","1"
"SNX17"," 0","95","  2","254","0.947430052271714","1"
"SNX18"," 0","95","  8","248","0.180085435015232","1"
"SNX27"," 0","95","  2","254","0.947430052271714","1"
"SNX3"," 0","95","  1","255","0.999999999999996","1"
"SNX31"," 0","95","  1","255","0.999999999999996","1"
"SNX33"," 0","95","  2","254","0.947430052271714","1"
"SNX6"," 0","95","  2","254","0.947430052271714","1"
"SOCS5"," 0","95","  4","252","0.509618073306557","1"
"SOCS7"," 0","95","  1","255","0.999999999999996","1"
"SOD1"," 0","95","  3","253","0.683910763467971","1"
"SOD3"," 0","95","  1","255","0.999999999999996","1"
"SOGA1"," 0","95","  8","248","0.180085435015232","1"
"SOHLH1"," 0","95","  7","249","0.230767315986089","1"
"SORBS3"," 0","95","  3","253","0.683910763467971","1"
"SORD"," 0","95","  2","254","0.947430052271714","1"
"SOST"," 0","95","  1","255","0.999999999999996","1"
"SOWAHA"," 0","95","  2","254","0.947430052271714","1"
"SOWAHB"," 0","95","  3","253","0.683910763467971","1"
"SOWAHD"," 0","95","  1","255","0.999999999999996","1"
"SOX1"," 0","95","  5","251","0.387006604221582","1"
"SOX10"," 0","95","  5","251","0.387006604221582","1"
"SOX13"," 0","95","  1","255","0.999999999999996","1"
"SOX17"," 0","95","  2","254","0.947430052271714","1"
"SOX18"," 0","95","  1","255","0.999999999999996","1"
"SOX4"," 0","95","  1","255","0.999999999999996","1"
"SOX7"," 0","95","  5","251","0.387006604221582","1"
"SOX9"," 0","95","  4","252","0.509618073306557","1"
"SP1"," 0","95","  5","251","0.387006604221582","1"
"SP140L"," 0","95","  2","254","0.947430052271714","1"
"SP3"," 0","95","  3","253","0.683910763467971","1"
"SP8"," 0","95","  2","254","0.947430052271714","1"
"SPACA3"," 0","95","  4","252","0.509618073306557","1"
"SPACA4"," 0","95","  1","255","0.999999999999996","1"
"SPACA5B"," 0","95","  1","255","0.999999999999996","1"
"SPACA6P-AS"," 0","95","  2","254","0.947430052271714","1"
"SPACA7"," 0","95","  2","254","0.947430052271714","1"
"SPAG11A"," 0","95","  1","255","0.999999999999996","1"
"SPAG4"," 0","95","  1","255","0.999999999999996","1"
"SPAG5"," 0","95","  2","254","0.947430052271714","1"
"SPANXC"," 0","95","  1","255","0.999999999999996","1"
"SPARCL1"," 0","95","  2","254","0.947430052271714","1"
"SPATA1"," 0","95","  3","253","0.683910763467971","1"
"SPATA13"," 0","95","  3","253","0.683910763467971","1"
"SPATA19"," 0","95","  5","251","0.387006604221582","1"
"SPATA20"," 0","95","  3","253","0.683910763467971","1"
"SPATA22"," 0","95","  3","253","0.683910763467971","1"
"SPATA2L"," 0","95","  2","254","0.947430052271714","1"
"SPATA31B1P"," 0","95","  5","251","0.387006604221582","1"
"SPATA32"," 0","95","  1","255","0.999999999999996","1"
"SPATA6"," 0","95","  5","251","0.387006604221582","1"
"SPATA9"," 0","95","  1","255","0.999999999999996","1"
"SPATC1L"," 0","95","  1","255","0.999999999999996","1"
"SPATS1"," 0","95","  3","253","0.683910763467971","1"
"SPATS2"," 0","95","  7","249","0.230767315986089","1"
"SPCS1"," 0","95","  1","255","0.999999999999996","1"
"SPCS3"," 0","95","  1","255","0.999999999999996","1"
"SPDEF"," 0","95","  3","253","0.683910763467971","1"
"SPDYE3"," 0","95","  2","254","0.947430052271714","1"
"SPDYE5"," 0","95","  2","254","0.947430052271714","1"
"SPDYE6"," 0","95","  2","254","0.947430052271714","1"
"SPECC1"," 0","95","  1","255","0.999999999999996","1"
"SPEF1"," 0","95","  1","255","0.999999999999996","1"
"SPESP1"," 0","95","  4","252","0.509618073306557","1"
"SPG21"," 0","95","  2","254","0.947430052271714","1"
"SPHK2"," 0","95","  2","254","0.947430052271714","1"
"SPIN1"," 0","95","  1","255","0.999999999999996","1"
"SPINK1"," 0","95","  1","255","0.999999999999996","1"
"SPINK13"," 0","95","  1","255","0.999999999999996","1"
"SPINK9"," 0","95","  1","255","0.999999999999996","1"
"SPIRE1"," 0","95","  3","253","0.683910763467971","1"
"SPN"," 0","95","  3","253","0.683910763467971","1"
"SPNS3"," 0","95","  1","255","0.999999999999996","1"
"SPOCK1"," 0","95","  4","252","0.509618073306557","1"
"SPOCK3"," 0","95"," 13","243","0.0548347394491491","1"
"SPON2"," 0","95","  2","254","0.947430052271714","1"
"SPOP"," 0","95","  3","253","0.683910763467971","1"
"SPP1"," 0","95","  3","253","0.683910763467971","1"
"SPP2"," 0","95","  1","255","0.999999999999996","1"
"SPPL2B"," 0","95","  6","250","0.297560863426362","1"
"SPRR1A"," 0","95","  1","255","0.999999999999996","1"
"SPRR2D"," 0","95","  4","252","0.509618073306557","1"
"SPRR2G"," 0","95","  2","254","0.947430052271714","1"
"SPRR3"," 0","95","  2","254","0.947430052271714","1"
"SPRR4"," 0","95","  1","255","0.999999999999996","1"
"SPRY1"," 0","95","  4","252","0.509618073306557","1"
"SPRY4"," 0","95","  2","254","0.947430052271714","1"
"SPTLC1"," 0","95","  1","255","0.999999999999996","1"
"SPTLC2"," 0","95","  5","251","0.387006604221582","1"
"SPX"," 0","95","  3","253","0.683910763467971","1"
"SRC"," 0","95","  2","254","0.947430052271714","1"
"SREBF1"," 0","95","  3","253","0.683910763467971","1"
