"","female_1","female_0","male_1","male_0","p_value","adjusted_p_value"
"GPR35","  3","166","  8","270","0.67829183294966","1"
"GPR37","  2","167","  8","270","0.398256320216477","1"
"GPR37L1","  4","165","  5","273","0.946119881195095","1"
"GPR39","  4","165"," 16","262","0.14861115899602","0.848815341542669"
"GPR42","  1","168","  3","275","0.989831728180177","1"
"GPR45","  3","166","  7","271","0.853088879204452","1"
"GPR50","  9","160"," 22","256","0.393940312453921","1"
"GPR55","  3","166","  9","269","0.531477381891113","1"
"GPR6","  3","166","  4","274","1","1"
"GPR61","  3","166"," 10","268","0.411442908611441","1"
"GPR63","  4","165"," 18","260","0.0851734487769496","0.757847640476094"
"GPR65","  4","165"," 12","266","0.415983397805185","1"
"GPR75-ASB3","  2","167","  3","275","1","1"
"GPR78","  3","166","  6","272","0.999999999999998","1"
"GPR83","  5","164"," 13","265","0.517188578783122","1"
"GPR84","  3","166","  9","269","0.531477381891113","1"
"GPR85","  1","168","  6","272","0.367718773581616","1"
"GPR87","  5","164","  8","270","0.999999999999999","1"
"GPR89B","  1","168","  4","274","0.717302983522395","1"
"GPRASP1"," 13","156","  2","276","0.000216655133838677","0.297343695826882"
"GPRASP2","  7","162","  7","271","0.499114960359793","1"
"GPRC5A","  4","165","  5","273","0.946119881195095","1"
"GPRC5B","  1","168","  5","273","0.514815337354971","1"
"GPRC5C","  3","166"," 17","261","0.0553315072007901","0.721981823782294"
"GPRC6A"," 18","151"," 43","235","0.194823189479152","0.883477940569606"
"GPRIN1","  5","164"," 10","268","0.926144913849816","1"
"GPRIN2","  7","162"," 28","250","0.0373913019977255","0.682878439688714"
"GPRIN3","  7","162"," 19","259","0.331547906965243","0.987943793141786"
"GPS1","  1","168","  3","275","0.989831728180177","1"
"GPSM1","  1","168","  5","273","0.514815337354971","1"
"GPSM2","  1","168","  3","275","0.989831728180177","1"
"GPSM3","  2","167","  3","275","1","1"
"GPT","  1","168","  2","276","0.999999999999999","1"
"GPX1","  1","168","  2","276","0.999999999999999","1"
"GPX5","  6","163"," 24","254","0.0590755955357929","0.721981823782294"
"GPX6","  3","166"," 23","255","0.00834037576551038","0.505298650951545"
"GRAMD1A","  3","166","  6","272","0.999999999999998","1"
"GRAMD1B","  4","165","  6","272","1","1"
"GRAMD1C","  3","166"," 15","263","0.100999863893285","0.781244518858929"
"GRAMD2","  2","167"," 10","268","0.218986051780858","0.918488975969745"
"GRAMD4","  3","166","  9","269","0.531477381891113","1"
"GRAP","  1","168","  2","276","0.999999999999999","1"
"GRAP2","  2","167","  8","270","0.398256320216477","1"
"GRB10","  1","168","  8","270","0.186398733431085","0.883477940569606"
"GRB14","  2","167"," 15","263","0.0452024372942931","0.685742481328244"
"GRB2","  1","168","  2","276","0.999999999999999","1"
"GRB7","  1","168"," 18","260","0.00599695014522347","0.478338428456524"
"GREB1","  9","160"," 26","252","0.175325817659406","0.883477940569606"
"GREM1","  2","167","  2","276","1","1"
"GREM2","  1","168","  6","272","0.367718773581616","1"
"GRHL1","  3","166"," 14","264","0.135488266223209","0.806715694828861"
"GRHL2","  3","166"," 17","261","0.0553315072007901","0.721981823782294"
"GRHL3","  4","165","  4","274","0.726519091494007","1"
"GRIA1"," 16","153"," 53","225","0.00964435070350784","0.545019277697646"
"GRIA2"," 17","152"," 42","236","0.16602152975044","0.883477940569606"
"GRIA3"," 17","152"," 16","262","0.133390765893676","0.806715694828861"
"GRIA4"," 10","159"," 19","259","0.854145962071692","1"
"GRID1"," 12","157"," 26","252","0.513806955008847","1"
"GRID2"," 18","151"," 52","226","0.0325280896833578","0.641621884451483"
"GRIFIN","  1","168","  4","274","0.717302983522395","1"
"GRIK1"," 13","156"," 23","255","0.96833736331167","1"
"GRIK2"," 14","155"," 27","251","0.735122973013558","1"
"GRIK3","  8","161"," 35","243","0.0102838671031565","0.551158982089562"
"GRIK4","  7","162"," 19","259","0.331547906965243","0.987943793141786"
"GRIK5","  1","168"," 18","260","0.00599695014522347","0.478338428456524"
"GRIN2A"," 36","133"," 82","196","0.0726061062242471","0.757847640476094"
"GRIN2B"," 16","153"," 62","216","0.00084253995082769","0.323771252304065"
"GRIN2C","  2","167"," 13","265","0.0858684854072248","0.757847640476094"
"GRIN2D","  4","165"," 12","266","0.415983397805185","1"
"GRIN3A"," 15","154"," 46","232","0.0316446127864983","0.641621884451483"
"GRIN3B","  1","168","  7","271","0.261990128632664","0.949148852110599"
"GRINA","  1","168","  3","275","0.989831728180177","1"
"GRIP1","  5","164"," 20","258","0.0934350185285013","0.757847640476094"
"GRIP2","  9","160"," 20","258","0.562020403721535","1"
"GRIPAP1","  3","166","  3","275","0.844406085463843","1"
"GRK1","  1","168","  3","275","0.989831728180177","1"
"GRK4","  5","164","  7","271","1","1"
"GRK5","  1","168","  9","269","0.132504078985264","0.806715694828861"
"GRK7","  3","166"," 15","263","0.100999863893285","0.781244518858929"
"GRM1","  6","163"," 17","261","0.332313976011","0.987943793141786"
"GRM2","  6","163"," 16","262","0.412440271601465","1"
"GRM3"," 18","151"," 62","216","0.00279988395570581","0.442538865253045"
"GRM4"," 11","158"," 21","257","0.820875595457212","1"
"GRM5","  6","163"," 22","256","0.100004371916965","0.781244518858929"
"GRM6","  9","160"," 34","244","0.0253955925708654","0.630935582871782"
"GRM7"," 17","152"," 44","234","0.113972917020891","0.806715694828861"
"GRM8"," 18","151"," 52","226","0.0325280896833578","0.641621884451483"
"GRN","  2","167","  8","270","0.398256320216477","1"
"GRP","  2","167","  2","276","1","1"
"GRPR","  3","166"," 11","267","0.315323055617518","0.977353958805452"
"GRSF1","  1","168","  1","277","1","1"
"GRTP1","  1","168","  9","269","0.132504078985264","0.806715694828861"
"GRXCR1","  9","160"," 28","250","0.112051729572954","0.806715694828861"
"GRXCR2","  6","163"," 16","262","0.412440271601465","1"
"GS1-124K5.12","  1","168","  1","277","1","1"
"GS1-309P15.2","  1","168","  1","277","1","1"
"GSAP","  1","168"," 14","264","0.0238682893286376","0.601055453683411"
"GSC","  1","168","  2","276","0.999999999999999","1"
"GSDMA","  4","165","  8","270","0.982227814027532","1"
"GSDMB","  3","166","  6","272","0.999999999999998","1"
"GSDMC"," 10","159"," 19","259","0.854145962071692","1"
"GSE1","  3","166","  5","273","0.999999999999998","1"
"GSG1","  3","166","  5","273","0.999999999999998","1"
"GSG1L","  1","168","  4","274","0.717302983522395","1"
"GSG2","  1","168","  6","272","0.367718773581616","1"
"GSK3A","  1","168","  1","277","1","1"
"GSKIP","  1","168","  0","278","0.801257783137453","1"
"GSPT1","  3","166","  3","275","0.844406085463843","1"
"GSPT2","  7","162","  3","275","0.0728924333786728","0.757847640476094"
"GSTA2","  1","168","  4","274","0.717302983522395","1"
"GSTA5","  1","168","  8","270","0.186398733431085","0.883477940569606"
"GSTCD","  2","167","  7","271","0.530748471454201","1"
"GSTM1","  1","168","  1","277","1","1"
"GSTM2","  2","167","  1","277","0.662131620517469","1"
"GSTM2P1","  4","165","  8","270","0.982227814027532","1"
"GSTM4","  1","168","  6","272","0.367718773581616","1"
"GSTM5","  2","167"," 11","267","0.160967206250196","0.878892839127951"
"GSTM5P1","  5","164"," 11","267","0.773068202877066","1"
"GSTO1","  1","168","  5","273","0.514815337354971","1"
"GSTP1","  1","168","  3","275","0.989831728180177","1"
"GSX2","  2","167","  5","273","0.908349341118826","1"
"GTDC1","  1","168","  7","271","0.261990128632664","0.949148852110599"
"GTF2A1","  1","168","  3","275","0.989831728180177","1"
"GTF2A2","  1","168","  0","278","0.801257783137453","1"
"GTF2E1","  1","168","  6","272","0.367718773581616","1"
"GTF2E2","  3","166","  3","275","0.844406085463843","1"
"GTF2F1","  1","168","  7","271","0.261990128632664","0.949148852110599"
"GTF2H1","  1","168","  4","274","0.717302983522395","1"
"GTF2H2","  1","168","  0","278","0.801257783137453","1"
"GTF2H2B","  1","168","  1","277","1","1"
"GTF2H3","  1","168","  1","277","1","1"
"GTF2H4","  2","167","  4","274","0.999999999999998","1"
"GTF2IRD1","  4","165"," 19","259","0.06395404726124","0.721981823782294"
"GTF2IRD1P1","  1","168","  1","277","1","1"
"GTF2IRD2","  4","165","  9","269","0.809641829012585","1"
"GTF2IRD2B","  3","166","  9","269","0.531477381891113","1"
"GTF2IRD2P1"," 20","149"," 33","245","1","1"
"GTF3C1","  8","161"," 29","249","0.0520115730761128","0.721981823782294"
"GTF3C2","  5","164"," 11","267","0.773068202877066","1"
"GTF3C4","  1","168","  6","272","0.367718773581616","1"
"GTF3C5","  2","167","  8","270","0.398256320216477","1"
"GTPBP10","  1","168","  5","273","0.514815337354971","1"
"GTPBP2","  2","167","  2","276","1","1"
"GTPBP3","  2","167","  4","274","0.999999999999998","1"
"GTPBP4","  4","165"," 10","268","0.65695881885658","1"
"GTPBP8","  1","168","  2","276","0.999999999999999","1"
"GTSE1","  4","165"," 11","267","0.525863630332","1"
"GTSF1L","  1","168","  8","270","0.186398733431085","0.883477940569606"
"GUCA1A","  4","165","  8","270","0.982227814027532","1"
"GUCA1B","  1","168","  4","274","0.717302983522395","1"
"GUCA1C","  7","162"," 13","265","0.976843610253101","1"
"GUCA2A","  3","166","  7","271","0.853088879204452","1"
"GUCA2B","  2","167","  6","272","0.699518850960407","1"
"GUCD1","  3","166","  0","278","0.10275754527906","0.786606962148151"
"GUCY1A2"," 10","159"," 23","255","0.460946960592979","1"
"GUCY1A3"," 10","159"," 27","251","0.216816065986688","0.918488975969745"
"GUCY1B3","  4","165","  7","271","0.999999999999997","1"
"GUCY2C"," 15","154"," 40","238","0.115935777125711","0.806715694828861"
"GUCY2D","  4","165"," 17","261","0.11283417710508","0.806715694828861"
"GUCY2F","  9","160"," 19","259","0.661958232004565","1"
"GUF1","  2","167","  6","272","0.699518850960407","1"
"GUK1","  2","167","  1","277","0.662131620517469","1"
"GULP1","  1","168","  5","273","0.514815337354971","1"
"GUSB","  2","167","  8","270","0.398256320216477","1"
"GUSBP1","  1","168","  1","277","1","1"
"GXYLT2","  1","168","  4","274","0.717302983522395","1"
"GYG1","  1","168","  2","276","0.999999999999999","1"
"GYLTL1B","  1","168"," 10","268","0.0941365412071712","0.757847640476094"
"GYPA","  2","167"," 12","266","0.117790639195719","0.806715694828861"
"GYPB","  1","168"," 12","266","0.0474462366432178","0.685742481328244"
"GYS1","  2","167","  5","273","0.908349341118826","1"
"GYS2","  7","162"," 29","249","0.0284975702475525","0.641621884451483"
"GZF1","  2","167","  3","275","1","1"
"GZMA","  4","165"," 14","264","0.252683629677218","0.949148852110599"
"GZMB","  1","168","  6","272","0.367718773581616","1"
"GZMH","  1","168","  4","274","0.717302983522395","1"
"GZMK","  4","165"," 12","266","0.415983397805185","1"
"GZMM","  1","168","  6","272","0.367718773581616","1"
"H1F0","  2","167","  0","278","0.276975847011195","0.949148852110599"
"H1FNT","  3","166"," 10","268","0.411442908611441","1"
"H1FOO","  3","166","  3","275","0.844406085463843","1"
"H2AFJ","  1","168","  2","276","0.999999999999999","1"
"H2AFV","  1","168","  2","276","0.999999999999999","1"
"H2AFY","  1","168","  7","271","0.261990128632664","0.949148852110599"
"H2AFY2","  2","167","  6","272","0.699518850960407","1"
"H2BFWT","  2","167","  6","272","0.699518850960407","1"
"H3F3A","  1","168","  0","278","0.801257783137453","1"
"H3F3AP5","  1","168","  2","276","0.999999999999999","1"
"H3F3B","  2","167"," 13","265","0.0858684854072248","0.757847640476094"
"H3F3C","  6","163","  5","273","0.398457449389689","1"
"H6PD","  2","167"," 12","266","0.117790639195719","0.806715694828861"
"HAAO","  3","166","  3","275","0.844406085463843","1"
"HABP2","  4","165"," 18","260","0.0851734487769496","0.757847640476094"
"HABP4","  1","168","  1","277","1","1"
"HACD1","  2","167","  1","277","0.662131620517469","1"
"HACD4","  2","167","  2","276","1","1"
"HACE1","  5","164","  8","270","0.999999999999999","1"
"HADH","  2","167","  1","277","0.662131620517469","1"
"HADHA","  2","167","  6","272","0.699518850960407","1"
"HADHB","  2","167","  4","274","0.999999999999998","1"
"HAL","  4","165"," 19","259","0.06395404726124","0.721981823782294"
"HAMP","  1","168","  4","274","0.717302983522395","1"
"HAND1","  1","168","  3","275","0.989831728180177","1"
"HAND2","  4","165","  4","274","0.726519091494007","1"
"HAO1","  2","167","  9","269","0.296308464224681","0.949148852110599"
"HAO2","  4","165"," 20","258","0.0477885491047423","0.685742481328244"
"HAPLN1","  6","163"," 16","262","0.412440271601465","1"
"HAPLN2","  1","168","  4","274","0.717302983522395","1"
"HAPLN4","  2","167","  6","272","0.699518850960407","1"
"HARBI1","  1","168","  4","274","0.717302983522395","1"
"HARS","  3","166","  5","273","0.999999999999998","1"
"HARS2","  6","163","  2","276","0.0685735711938133","0.736897425569311"
"HAS1","  2","167"," 12","266","0.117790639195719","0.806715694828861"
"HAS2","  1","168","  7","271","0.261990128632664","0.949148852110599"
"HAS3","  1","168","  2","276","0.999999999999999","1"
"HAT1","  3","166","  3","275","0.844406085463843","1"
"HAUS1","  1","168","  6","272","0.367718773581616","1"
"HAUS2","  1","168","  2","276","0.999999999999999","1"
"HAUS3","  3","166","  1","277","0.306295342264503","0.967317341596016"
"HAUS4","  2","167","  4","274","0.999999999999998","1"
"HAUS5","  1","168","  4","274","0.717302983522395","1"
"HAUS6","  2","167","  2","276","1","1"
"HAUS7","  2","167","  2","276","1","1"
"HAUS8","  2","167","  8","270","0.398256320216477","1"
"HAVCR1","  2","167"," 19","259","0.0121574882621143","0.556152871517475"
"HAVCR2","  5","164","  8","270","0.999999999999999","1"
"HAX1","  3","166","  3","275","0.844406085463843","1"
"HBA1","  1","168","  1","277","1","1"
"HBB","  5","164"," 10","268","0.926144913849816","1"
"HBD","  7","162"," 22","256","0.170104774486225","0.883477940569606"
"HBE1","  3","166"," 13","265","0.180748220410221","0.883477940569606"
"HBG1","  5","164"," 13","265","0.517188578783122","1"
"HBG2","  8","161"," 25","253","0.137984306658785","0.815763220966734"
"HBP1","  1","168","  5","273","0.514815337354971","1"
"HBS1L","  1","168","  5","273","0.514815337354971","1"
"HBZ","  1","168","  2","276","0.999999999999999","1"
"HCAR1","  3","166","  5","273","0.999999999999998","1"
"HCAR2","  4","165"," 12","266","0.415983397805185","1"
"HCAR3","  3","166","  8","270","0.67829183294966","1"
"HCCAT5","  4","165","  2","276","0.296541092912456","0.949148852110599"
"HCCS","  2","167","  2","276","1","1"
"HCFC1"," 10","159"," 21","257","0.639391854570697","1"
"HCFC2","  2","167"," 10","268","0.218986051780858","0.918488975969745"
"HCG27","  1","168","  5","273","0.514815337354971","1"
"HCK","  7","162"," 14","264","0.839412432110929","1"
"HCLS1","  5","164"," 18","260","0.158249982654531","0.878892839127951"
"HCN1"," 15","154"," 46","232","0.0316446127864983","0.641621884451483"
"HCN2","  3","166","  7","271","0.853088879204452","1"
"HCN3","  5","164"," 16","262","0.260757305638382","0.949148852110599"
"HCN4","  5","164"," 18","260","0.158249982654531","0.878892839127951"
"HCP5","  1","168"," 16","262","0.0119802133650295","0.556152871517475"
"HCRTR1","  2","167","  6","272","0.699518850960407","1"
"HCRTR2","  8","161"," 35","243","0.0102838671031565","0.551158982089562"
"HDAC10","  1","168","  4","274","0.717302983522395","1"
"HDAC11","  1","168","  8","270","0.186398733431085","0.883477940569606"
"HDAC3","  2","167","  7","271","0.530748471454201","1"
"HDAC4","  3","166"," 12","266","0.239607074950008","0.949148852110599"
"HDAC5","  4","165","  9","269","0.809641829012585","1"
"HDAC6","  2","167","  4","274","0.999999999999998","1"
"HDAC7","  1","168","  9","269","0.132504078985264","0.806715694828861"
"HDAC8","  3","166","  1","277","0.306295342264503","0.967317341596016"
"HDAC9"," 20","149"," 44","234","0.303229466103643","0.967317341596016"
"HDC","  7","162"," 31","247","0.0163231713285692","0.568788007759108"
"HDGFL1","  2","167","  1","277","0.662131620517469","1"
"HDGFRP2","  2","167","  3","275","1","1"
"HDGFRP3","  3","166","  5","273","0.999999999999998","1"
"HDHD1","  1","168","  2","276","0.999999999999999","1"
"HDHD2","  3","166","  0","278","0.10275754527906","0.786606962148151"
"HDHD3","  1","168","  2","276","0.999999999999999","1"
"HDLBP","  2","167","  8","270","0.398256320216477","1"
"HDX","  4","165","  0","278","0.0395136628723062","0.685742481328244"
"HEATR1","  6","163"," 20","258","0.165215236392495","0.883477940569606"
"HEATR3","  2","167"," 12","266","0.117790639195719","0.806715694828861"
"HEATR4","  6","163"," 10","268","0.999999999999997","1"
"HEATR5A","  6","163"," 16","262","0.412440271601465","1"
"HEATR5B","  4","165"," 21","257","0.0355496313600827","0.658044910358988"
"HEATR6","  4","165"," 13","265","0.325684207270223","0.987943793141786"
"HEATR9","  2","167","  7","271","0.530748471454201","1"
"HECA","  1","168","  2","276","0.999999999999999","1"
