"","female_1","female_0","male_1","male_0","p_value","adjusted_p_value"
"MAN1A1"," 2","105"," 2","169","0.999999999999998","1"
"MAN1A2"," 4","103"," 0","171","0.0424384823215139","1"
"MAN1B1"," 3","104"," 3","168","0.871530895456888","1"
"MAN1C1"," 2","105"," 3","168","0.999999999999997","1"
"MAN2A1"," 2","105"," 4","167","1","1"
"MAN2A2"," 6","101"," 6","165","0.592979145315639","1"
"MAN2B1"," 5","102"," 2","169","0.155403873458458","1"
"MAN2B2","10"," 97"," 4","167","0.0204785547116704","1"
"MAN2C1"," 4","103"," 4","167","0.756327580501328","1"
"MANBA"," 2","105"," 4","167","1","1"
"MANEA"," 3","104"," 4","167","0.999999999999997","1"
"MANEAL"," 2","105"," 1","170","0.680353679627556","1"
"MANSC1"," 4","103"," 1","170","0.143932341229931","1"
"MAOA"," 2","105"," 1","170","0.680353679627556","1"
"MAOB"," 1","106"," 1","170","0.999999999999998","1"
"MAP10"," 6","101"," 2","169","0.0742730361279885","1"
"MAP1A"," 5","102","10","161","0.881435466623413","1"
"MAP1B"," 7","100","12","159","1","1"
"MAP1LC3A"," 2","105"," 0","171","0.286865559264561","1"
"MAP1LC3B2"," 1","106"," 1","170","0.999999999999998","1"
"MAP1S"," 8"," 99"," 1","170","0.00494205108039231","1"
"MAP2","15"," 92","11","160","0.0571726230175553","1"
"MAP2K1"," 3","104"," 0","171","0.108492141381498","1"
"MAP2K3"," 3","104"," 6","165","0.999999999999996","1"
"MAP2K4"," 2","105"," 2","169","0.999999999999998","1"
"MAP2K5"," 1","106"," 0","171","0.812659244996201","1"
"MAP2K7"," 8"," 99"," 9","162","0.622555719692879","1"
"MAP3K1"," 3","104"," 3","168","0.871530895456888","1"
"MAP3K10"," 6","101"," 1","170","0.0272817440165634","1"
"MAP3K11"," 3","104"," 4","167","0.999999999999997","1"
"MAP3K12"," 5","102"," 4","167","0.470610920420767","1"
"MAP3K13"," 2","105"," 2","169","0.999999999999998","1"
"MAP3K14"," 2","105"," 3","168","0.999999999999997","1"
"MAP3K15"," 5","102"," 3","168","0.294814949816856","1"
"MAP3K19"," 3","104"," 2","169","0.593473499958091","1"
"MAP3K2"," 1","106"," 1","170","0.999999999999998","1"
"MAP3K3"," 3","104"," 2","169","0.593473499958091","1"
"MAP3K4"," 8"," 99"," 6","165","0.233984347266704","1"
"MAP3K5"," 1","106"," 1","170","0.999999999999998","1"
"MAP3K6"," 2","105"," 2","169","0.999999999999998","1"
"MAP3K7"," 5","102"," 3","168","0.294814949816856","1"
"MAP3K8"," 1","106"," 1","170","0.999999999999998","1"
"MAP3K9"," 3","104"," 1","170","0.320164865085647","1"
"MAP4"," 2","105"," 2","169","0.999999999999998","1"
"MAP4K1"," 3","104"," 3","168","0.871530895456888","1"
"MAP4K2"," 3","104"," 1","170","0.320164865085647","1"
"MAP4K3"," 2","105"," 3","168","0.999999999999997","1"
"MAP4K4"," 3","104"," 6","165","0.999999999999996","1"
"MAP4K5"," 1","106"," 1","170","0.999999999999998","1"
"MAP6"," 4","103"," 1","170","0.143932341229931","1"
"MAP7"," 2","105"," 0","171","0.286865559264561","1"
"MAP7D1"," 6","101"," 4","167","0.274440673629528","1"
"MAP7D2"," 3","104"," 1","170","0.320164865085647","1"
"MAP7D3","10"," 97"," 1","170","0.000869002290090508","1"
"MAP9"," 4","103"," 3","168","0.52612126455169","1"
"MAPK1"," 1","106"," 1","170","0.999999999999998","1"
"MAPK10"," 2","105"," 2","169","0.999999999999998","1"
"MAPK14"," 1","106"," 1","170","0.999999999999998","1"
"MAPK15"," 5","102"," 0","171","0.0169036633661737","1"
"MAPK1IP1L"," 2","105"," 2","169","0.999999999999998","1"
"MAPK3"," 2","105"," 1","170","0.680353679627556","1"
"MAPK4"," 4","103"," 4","167","0.756327580501328","1"
"MAPK6"," 1","106"," 2","169","0.999999999999989","1"
"MAPK7"," 3","104"," 1","170","0.320164865085647","1"
"MAPK8"," 2","105"," 2","169","0.999999999999998","1"
"MAPK8IP1"," 2","105"," 3","168","0.999999999999997","1"
"MAPK8IP2"," 3","104"," 3","168","0.871530895456888","1"
"MAPK8IP3"," 5","102"," 4","167","0.470610920420767","1"
"MAPK9"," 3","104"," 2","169","0.593473499958091","1"
"MAPKAP1"," 6","101"," 3","168","0.156214349402009","1"
"MAPKAPK2"," 1","106"," 2","169","0.999999999999989","1"
"MAPKAPK3"," 2","105"," 3","168","0.999999999999997","1"
"MAPKAPK5"," 4","103"," 1","170","0.143932341229931","1"
"MAPKBP1"," 4","103"," 5","166","0.980013824497191","1"
"MAPRE1"," 2","105"," 0","171","0.286865559264561","1"
"MAPRE2"," 1","106"," 1","170","0.999999999999998","1"
"MAPRE3"," 2","105"," 2","169","0.999999999999998","1"
"MAPT"," 4","103"," 5","166","0.980013824497191","1"
"MARCH1"," 1","106"," 1","170","0.999999999999998","1"
"MARCH10"," 5","102"," 3","168","0.294814949816856","1"
"MARCH2"," 1","106"," 0","171","0.812659244996201","1"
"MARCH3"," 1","106"," 1","170","0.999999999999998","1"
"MARCH4"," 1","106"," 4","167","0.693814107308467","1"
"MARCH5"," 1","106"," 0","171","0.812659244996201","1"
"MARCH6"," 1","106"," 1","170","0.999999999999998","1"
"MARCH7"," 3","104"," 2","169","0.593473499958091","1"
"MARCH8"," 1","106"," 0","171","0.812659244996201","1"
"MARCH9"," 1","106"," 1","170","0.999999999999998","1"
"MARCKS"," 2","105"," 1","170","0.680353679627556","1"
"MARCKSL1"," 3","104"," 0","171","0.108492141381498","1"
"MARCO"," 4","103"," 1","170","0.143932341229931","1"
"MARK1"," 1","106"," 4","167","0.693814107308467","1"
"MARK2"," 4","103"," 5","166","0.980013824497191","1"
"MARK3"," 3","104"," 3","168","0.871530895456888","1"
"MARK4"," 2","105"," 4","167","1","1"
"MARS"," 2","105"," 4","167","1","1"
"MARS2"," 3","104"," 2","169","0.593473499958091","1"
"MARVELD2"," 3","104"," 2","169","0.593473499958091","1"
"MARVELD3"," 4","103"," 1","170","0.143932341229931","1"
"MAS1"," 3","104"," 2","169","0.593473499958091","1"
"MAS1L"," 1","106"," 3","168","0.967330798322832","1"
"MASP1"," 2","105"," 1","170","0.680353679627556","1"
"MASP2"," 3","104"," 2","169","0.593473499958091","1"
"MAST1"," 5","102"," 3","168","0.294814949816856","1"
"MAST2"," 1","106"," 4","167","0.693814107308467","1"
"MAST3"," 5","102"," 1","170","0.0631423104346593","1"
"MAST4","10"," 97"," 3","168","0.00866204438141242","1"
"MASTL"," 5","102"," 5","166","0.666492643123929","1"
"MAT1A"," 5","102"," 2","169","0.155403873458458","1"
"MAT2A"," 2","105"," 1","170","0.680353679627556","1"
"MAT2B"," 2","105"," 2","169","0.999999999999998","1"
"MATK"," 8"," 99"," 1","170","0.00494205108039231","1"
"MATN1"," 7","100"," 1","170","0.0116610722015692","1"
"MATN2"," 3","104"," 4","167","0.999999999999997","1"
"MATN3"," 1","106"," 3","168","0.967330798322832","1"
"MATN4"," 4","103"," 5","166","0.980013824497191","1"
"MATR3"," 5","102"," 5","166","0.666492643123929","1"
"MAU2"," 2","105"," 2","169","0.999999999999998","1"
"MAVS"," 2","105"," 1","170","0.680353679627556","1"
"MAX"," 2","105"," 3","168","0.999999999999997","1"
"MAZ"," 4","103"," 2","169","0.312518692037205","1"
"MB"," 1","106"," 2","169","0.999999999999989","1"
"MB21D1"," 5","102"," 1","170","0.0631423104346593","1"
"MB21D2"," 4","103"," 6","165","0.999999999999996","1"
"MBD1"," 3","104"," 5","166","0.999999999999999","1"
"MBD2"," 3","104"," 2","169","0.593473499958091","1"
"MBD3"," 5","102"," 2","169","0.155403873458458","1"
"MBD3L1"," 1","106"," 4","167","0.693814107308467","1"
"MBD4"," 4","103"," 1","170","0.143932341229931","1"
"MBD5"," 3","104","10","161","0.3800319181425","1"
"MBD6","12"," 95"," 5","166","0.010772876705797","1"
"MBIP"," 1","106"," 2","169","0.999999999999989","1"
"MBL1P"," 1","106"," 1","170","0.999999999999998","1"
"MBL2"," 3","104"," 0","171","0.108492141381498","1"
"MBNL1"," 3","104"," 3","168","0.871530895456888","1"
"MBNL2"," 5","102"," 3","168","0.294814949816856","1"
"MBNL3"," 1","106"," 0","171","0.812659244996201","1"
"MBOAT1"," 2","105"," 2","169","0.999999999999998","1"
"MBOAT2"," 1","106"," 0","171","0.812659244996201","1"
"MBOAT7"," 3","104"," 2","169","0.593473499958091","1"
"MBP"," 4","103"," 2","169","0.312518692037205","1"
"MBTPS1"," 4","103"," 2","169","0.312518692037205","1"
"MBTPS2"," 3","104"," 0","171","0.108492141381498","1"
"MC1R"," 4","103"," 1","170","0.143932341229931","1"
"MC2R"," 4","103"," 0","171","0.0424384823215139","1"
"MC3R"," 3","104"," 2","169","0.593473499958091","1"
"MC4R"," 2","105"," 3","168","0.999999999999997","1"
"MC5R"," 4","103"," 1","170","0.143932341229931","1"
"MCAM"," 4","103"," 3","168","0.52612126455169","1"
"MCAT"," 2","105"," 1","170","0.680353679627556","1"
"MCC","10"," 97"," 3","168","0.00866204438141242","1"
"MCCC1"," 3","104"," 3","168","0.871530895456888","1"
"MCCC2"," 1","106"," 2","169","0.999999999999989","1"
"MCEE"," 3","104"," 0","171","0.108492141381498","1"
"MCEMP1"," 1","106"," 2","169","0.999999999999989","1"
"MCF2"," 8"," 99"," 4","167","0.0805392474924275","1"
"MCF2L"," 5","102"," 5","166","0.666492643123929","1"
"MCF2L2"," 3","104"," 4","167","0.999999999999997","1"
"MCHR1"," 3","104"," 2","169","0.593473499958091","1"
"MCHR2"," 2","105"," 3","168","0.999999999999997","1"
"MCM10"," 3","104"," 3","168","0.871530895456888","1"
"MCM2"," 4","103"," 7","164","0.999999999999997","1"
"MCM3"," 1","106"," 3","168","0.967330798322832","1"
"MCM3AP"," 5","102"," 5","166","0.666492643123929","1"
"MCM4"," 4","103"," 3","168","0.52612126455169","1"
"MCM5"," 3","104"," 2","169","0.593473499958091","1"
"MCM6"," 2","105"," 2","169","0.999999999999998","1"
"MCM7"," 2","105"," 0","171","0.286865559264561","1"
"MCM8"," 3","104"," 2","169","0.593473499958091","1"
"MCMBP"," 1","106"," 3","168","0.967330798322832","1"
"MCMDC2"," 2","105"," 2","169","0.999999999999998","1"
"MCOLN1"," 3","104"," 2","169","0.593473499958091","1"
"MCOLN2"," 4","103"," 2","169","0.312518692037205","1"
"MCOLN3"," 1","106"," 1","170","0.999999999999998","1"
"MCPH1"," 5","102"," 9","162","0.999999999999998","1"
"MCRS1"," 1","106"," 1","170","0.999999999999998","1"
"MCTP1"," 2","105"," 5","166","0.878536797268131","1"
"MCTP2"," 3","104"," 5","166","0.999999999999999","1"
"MCTS1"," 1","106"," 0","171","0.812659244996201","1"
"MCUR1"," 1","106"," 1","170","0.999999999999998","1"
"MDC1","11"," 96","10","161","0.259521302947089","1"
"MDFI"," 2","105"," 2","169","0.999999999999998","1"
"MDGA1"," 6","101"," 7","164","0.771959779447237","1"
"MDGA2"," 9"," 98"," 5","166","0.0794630426429035","1"
"MDH1"," 1","106"," 1","170","0.999999999999998","1"
"MDH1B"," 3","104"," 3","168","0.871530895456888","1"
"MDK"," 1","106"," 1","170","0.999999999999998","1"
"MDM1"," 3","104"," 3","168","0.871530895456888","1"
"MDM2"," 2","105"," 1","170","0.680353679627556","1"
"MDM4"," 2","105"," 3","168","0.999999999999997","1"
"MDN1","19"," 88","18","153","0.122220411636165","1"
"MDS2"," 2","105"," 1","170","0.680353679627556","1"
"ME2"," 1","106"," 3","168","0.967330798322832","1"
"ME3"," 2","105"," 5","166","0.878536797268131","1"
"MEAF6"," 3","104"," 1","170","0.320164865085647","1"
"MECOM"," 3","104"," 5","166","0.999999999999999","1"
"MECP2"," 8"," 99"," 1","170","0.00494205108039231","1"
"MECR"," 2","105"," 1","170","0.680353679627556","1"
"MED1"," 5","102"," 3","168","0.294814949816856","1"
"MED10"," 1","106"," 1","170","0.999999999999998","1"
"MED12"," 7","100"," 3","168","0.0792901227281461","1"
"MED12L","22"," 85"," 9","162","0.000178955478434913","1"
"MED13"," 3","104"," 8","163","0.642653358310553","1"
"MED13L"," 3","104"," 7","164","0.817345868909524","1"
"MED14"," 7","100"," 2","169","0.0344851247919626","1"
"MED15"," 4","103"," 3","168","0.52612126455169","1"
"MED16"," 2","105"," 5","166","0.878536797268131","1"
"MED17"," 2","105"," 2","169","0.999999999999998","1"
"MED18"," 1","106"," 2","169","0.999999999999989","1"
"MED21"," 2","105"," 2","169","0.999999999999998","1"
"MED22"," 2","105"," 1","170","0.680353679627556","1"
"MED23"," 7","100"," 8","163","0.691792007826165","1"
"MED24"," 3","104"," 4","167","0.999999999999997","1"
"MED25"," 4","103"," 3","168","0.52612126455169","1"
"MED26"," 2","105"," 1","170","0.680353679627556","1"
"MED29"," 2","105"," 2","169","0.999999999999998","1"
"MED30"," 1","106"," 2","169","0.999999999999989","1"
"MED6"," 1","106"," 2","169","0.999999999999989","1"
"MED8"," 3","104"," 1","170","0.320164865085647","1"
"MEDAG"," 4","103"," 2","169","0.312518692037205","1"
"MEF2B"," 1","106"," 0","171","0.812659244996201","1"
"MEF2D"," 3","104"," 5","166","0.999999999999999","1"
"MEFV"," 5","102"," 3","168","0.294814949816856","1"
"MEGF10"," 5","102"," 4","167","0.470610920420767","1"
"MEGF11"," 4","103"," 4","167","0.756327580501328","1"
"MEGF6"," 5","102"," 2","169","0.155403873458458","1"
"MEGF8","15"," 92"," 6","165","0.0027597303032766","1"
"MEGF9"," 3","104"," 1","170","0.320164865085647","1"
"MEI1"," 4","103"," 4","167","0.756327580501328","1"
"MEIOB"," 1","106"," 2","169","0.999999999999989","1"
"MEIS1"," 4","103"," 6","165","0.999999999999996","1"
"MEIS2"," 8"," 99"," 6","165","0.233984347266704","1"
"MEIS3"," 2","105"," 1","170","0.680353679627556","1"
"MELK"," 1","106"," 2","169","0.999999999999989","1"
"MEN1"," 4","103"," 3","168","0.52612126455169","1"
"MEOX1"," 4","103"," 0","171","0.0424384823215139","1"
"MEOX2"," 3","104"," 1","170","0.320164865085647","1"
"MEP1A"," 4","103"," 2","169","0.312518692037205","1"
"MEP1B"," 1","106"," 1","170","0.999999999999998","1"
"MEPCE"," 6","101"," 3","168","0.156214349402009","1"
"MEPE"," 2","105"," 0","171","0.286865559264561","1"
"MERTK"," 4","103"," 2","169","0.312518692037205","1"
"MESDC2"," 4","103"," 0","171","0.0424384823215139","1"
"MESP2"," 1","106"," 0","171","0.812659244996201","1"
"MEST"," 3","104"," 3","168","0.871530895456888","1"
"MET"," 2","105"," 3","168","0.999999999999997","1"
"METAP1"," 1","106"," 3","168","0.967330798322832","1"
"METRN"," 2","105"," 0","171","0.286865559264561","1"
"METTL10"," 2","105"," 0","171","0.286865559264561","1"
"METTL12"," 1","106"," 1","170","0.999999999999998","1"
"METTL13"," 5","102"," 0","171","0.0169036633661737","1"
"METTL15"," 1","106"," 3","168","0.967330798322832","1"
"METTL16"," 1","106"," 0","171","0.812659244996201","1"
"METTL17"," 3","104"," 3","168","0.871530895456888","1"
"METTL21A"," 2","105"," 1","170","0.680353679627556","1"
"METTL21B"," 2","105"," 1","170","0.680353679627556","1"
"METTL21C"," 1","106"," 1","170","0.999999999999998","1"
"METTL22"," 3","104"," 1","170","0.320164865085647","1"
"METTL24"," 1","106"," 1","170","0.999999999999998","1"
"METTL25"," 2","105"," 3","168","0.999999999999997","1"
"METTL2A"," 2","105"," 2","169","0.999999999999998","1"
"METTL2B"," 1","106"," 0","171","0.812659244996201","1"
"METTL3"," 1","106"," 0","171","0.812659244996201","1"
"METTL4"," 3","104"," 3","168","0.871530895456888","1"
"METTL6"," 1","106"," 1","170","0.999999999999998","1"
"METTL8"," 2","105"," 1","170","0.680353679627556","1"
"METTL9"," 3","104"," 0","171","0.108492141381498","1"
"MEX3A"," 4","103"," 2","169","0.312518692037205","1"
"MEX3B"," 3","104"," 7","164","0.817345868909524","1"
"MEX3C"," 2","105"," 1","170","0.680353679627556","1"
"MEX3D"," 2","105"," 0","171","0.286865559264561","1"
"MFAP1"," 1","106"," 0","171","0.812659244996201","1"
"MFAP3L"," 1","106"," 3","168","0.967330798322832","1"
"MFAP5"," 1","106"," 2","169","0.999999999999989","1"
"MFF"," 1","106"," 2","169","0.999999999999989","1"
"MFHAS1"," 3","104"," 4","167","0.999999999999997","1"
"MFI2"," 4","103"," 2","169","0.312518692037205","1"
"MFN1"," 2","105"," 2","169","0.999999999999998","1"
"MFN2"," 3","104"," 3","168","0.871530895456888","1"
"MFRP"," 5","102"," 2","169","0.155403873458458","1"
"MFSD1"," 1","106"," 1","170","0.999999999999998","1"
"MFSD12"," 2","105"," 1","170","0.680353679627556","1"
"MFSD2B"," 3","104"," 3","168","0.871530895456888","1"
"MFSD3"," 2","105"," 1","170","0.680353679627556","1"
"MFSD4"," 1","106"," 1","170","0.999999999999998","1"
"MFSD5"," 1","106"," 1","170","0.999999999999998","1"
"MFSD6"," 5","102"," 4","167","0.470610920420767","1"
"MFSD6L"," 1","106"," 3","168","0.967330798322832","1"
"MFSD7"," 3","104"," 2","169","0.593473499958091","1"
"MFSD8"," 2","105"," 3","168","0.999999999999997","1"
"MFSD9"," 3","104"," 6","165","0.999999999999996","1"
"MGA"," 9"," 98","12","159","0.845681053681706","1"
"MGAM"," 4","103"," 2","169","0.312518692037205","1"
"MGARP"," 1","106"," 0","171","0.812659244996201","1"
"MGAT1"," 1","106"," 1","170","0.999999999999998","1"
"MGAT2"," 2","105"," 3","168","0.999999999999997","1"
"MGAT3"," 3","104"," 3","168","0.871530895456888","1"
"MGAT4A"," 2","105"," 3","168","0.999999999999997","1"
"MGAT4B"," 3","104"," 0","171","0.108492141381498","1"
"MGAT4C"," 5","102"," 2","169","0.155403873458458","1"
"MGAT5"," 3","104"," 2","169","0.593473499958091","1"
"MGAT5B"," 3","104"," 1","170","0.320164865085647","1"
"MGEA5"," 2","105"," 4","167","1","1"
"MGLL"," 3","104"," 1","170","0.320164865085647","1"
"MGME1"," 2","105"," 3","168","0.999999999999997","1"
"MGMT"," 2","105"," 2","169","0.999999999999998","1"
"MGP"," 4","103"," 1","170","0.143932341229931","1"
"MGRN1"," 4","103"," 1","170","0.143932341229931","1"
"MGST1"," 2","105"," 1","170","0.680353679627556","1"
"MGST2"," 2","105"," 1","170","0.680353679627556","1"
"MGST3"," 4","103"," 0","171","0.0424384823215139","1"
"MIA3","13"," 94"," 5","166","0.00525443156449037","1"
"MIB1"," 2","105"," 3","168","0.999999999999997","1"
"MIB2"," 3","104"," 0","171","0.108492141381498","1"
"MICA"," 1","106"," 1","170","0.999999999999998","1"
"MICAL1"," 4","103"," 6","165","0.999999999999996","1"
"MICAL2"," 7","100"," 6","165","0.382315802619587","1"
"MICAL3"," 8"," 99"," 7","164","0.346193434216405","1"
"MICALCL"," 4","103"," 2","169","0.312518692037205","1"
"MICALL1"," 1","106"," 7","164","0.244296807802006","1"
"MICALL2"," 4","103"," 1","170","0.143932341229931","1"
"MICB"," 3","104"," 0","171","0.108492141381498","1"
"MICU1"," 2","105"," 1","170","0.680353679627556","1"
"MICU2"," 5","102"," 1","170","0.0631423104346593","1"
"MICU3"," 5","102"," 2","169","0.155403873458458","1"
"MID1"," 2","105"," 1","170","0.680353679627556","1"
"MID1IP1"," 3","104"," 2","169","0.593473499958091","1"
"MID2"," 2","105"," 4","167","1","1"
"MIDN"," 5","102"," 1","170","0.0631423104346593","1"
"MIEF1"," 3","104"," 1","170","0.320164865085647","1"
"MIEF2"," 3","104"," 3","168","0.871530895456888","1"
"MIER1"," 4","103"," 2","169","0.312518692037205","1"
"MIER2"," 4","103"," 1","170","0.143932341229931","1"
"MIER3"," 2","105"," 0","171","0.286865559264561","1"
"MINA"," 5","102"," 2","169","0.155403873458458","1"
"MINK1"," 6","101"," 3","168","0.156214349402009","1"
"MINPP1"," 3","104"," 2","169","0.593473499958091","1"
"MIOS"," 3","104"," 0","171","0.108492141381498","1"
"MIOX"," 2","105"," 1","170","0.680353679627556","1"
"MIP"," 3","104"," 1","170","0.320164865085647","1"
"MIPEP"," 4","103"," 3","168","0.52612126455169","1"
"MIPOL1"," 5","102"," 3","168","0.294814949816856","1"
"MIR1-1"," 1","106"," 0","171","0.812659244996201","1"
"MIR124-2"," 1","106"," 1","170","0.999999999999998","1"
"MIR124-3"," 2","105"," 0","171","0.286865559264561","1"
"MIR1251"," 1","106"," 0","171","0.812659244996201","1"
"MIR1270"," 4","103"," 8","163","0.942604222483727","1"
"MIR1283-2"," 1","106"," 1","170","0.999999999999998","1"
"MIR1303","10"," 97"," 2","169","0.00307032778629051","1"
"MIR17HG"," 2","105"," 1","170","0.680353679627556","1"
"MIR182"," 1","106"," 0","171","0.812659244996201","1"
"MIR222"," 1","106"," 0","171","0.812659244996201","1"
"MIR296"," 1","106"," 2","169","0.999999999999989","1"
"MIR31"," 1","106"," 0","171","0.812659244996201","1"
"MIR323A"," 1","106"," 0","171","0.812659244996201","1"
"MIR323B"," 2","105"," 0","171","0.286865559264561","1"
"MIR325"," 1","106"," 0","171","0.812659244996201","1"
"MIR337"," 1","106"," 0","171","0.812659244996201","1"
"MIR365A"," 1","106"," 0","171","0.812659244996201","1"
"MIR377"," 1","106"," 0","171","0.812659244996201","1"
"MIR411"," 1","106"," 1","170","0.999999999999998","1"
"MIR450A2"," 2","105"," 0","171","0.286865559264561","1"
"MIR487B"," 1","106"," 0","171","0.812659244996201","1"
"MIR493"," 1","106"," 0","171","0.812659244996201","1"
"MIR494"," 1","106"," 0","171","0.812659244996201","1"
"MIR506"," 3","104"," 0","171","0.108492141381498","1"
"MIR508"," 1","106"," 0","171","0.812659244996201","1"
"MIR509-1"," 1","106"," 1","170","0.999999999999998","1"
"MIR509-2"," 1","106"," 0","171","0.812659244996201","1"
"MIR513B"," 1","106"," 0","171","0.812659244996201","1"
"MIR515-1"," 1","106"," 0","171","0.812659244996201","1"
"MIR518B"," 1","106"," 1","170","0.999999999999998","1"
"MIR518E"," 1","106"," 0","171","0.812659244996201","1"
"MIR5195"," 1","106"," 0","171","0.812659244996201","1"
"MIR519A1"," 1","106"," 3","168","0.967330798322832","1"
"MIR519B"," 1","106"," 0","171","0.812659244996201","1"
"MIR520E"," 1","106"," 0","171","0.812659244996201","1"
"MIR522"," 2","105"," 0","171","0.286865559264561","1"
"MIR542"," 1","106"," 0","171","0.812659244996201","1"
"MIR543"," 1","106"," 2","169","0.999999999999989","1"
"MIR548I1"," 1","106"," 0","171","0.812659244996201","1"
"MIR5692C2"," 1","106"," 1","170","0.999999999999998","1"
"MIR573"," 1","106"," 0","171","0.812659244996201","1"
"MIR622"," 1","106"," 0","171","0.812659244996201","1"
"MIR633"," 1","106"," 0","171","0.812659244996201","1"
"MIR646"," 1","106"," 0","171","0.812659244996201","1"
"MIR802"," 1","106"," 0","171","0.812659244996201","1"
"MIR891A"," 1","106"," 1","170","0.999999999999998","1"
"MIR892A"," 2","105"," 0","171","0.286865559264561","1"
"MIR920"," 1","106"," 1","170","0.999999999999998","1"
"MIR99AHG"," 1","106"," 1","170","0.999999999999998","1"
"MIS18A"," 2","105"," 1","170","0.680353679627556","1"
"MIS18BP1","10"," 97"," 1","170","0.000869002290090508","1"
"MISP"," 2","105"," 3","168","0.999999999999997","1"
"MITD1"," 6","101"," 0","171","0.00680119430324822","1"
"MITF"," 2","105"," 2","169","0.999999999999998","1"
